,year,home,away,home_points,away_points,neutral
5875,2010,murray-state,morehead-state,62,51,True
5888,2010,morgan-state,towson,87,80,False
5891,2010,robert-morris,morgan-state,78,75,False
5895,2010,south-carolina-state,morgan-state,67,72,False
5896,2010,winston-salem,morgan-state,65,84,False
5899,2010,norfolk-state,morgan-state,94,100,False
5900,2010,north-carolina-at,morgan-state,65,74,False
5903,2010,morgan-state,winston-salem,79,65,False
5904,2010,morgan-state,south-carolina-state,68,71,False
5906,2010,murray-state,morgan-state,75,66,False
5908,2010,morgan-state,norfolk-state,88,87,False
5909,2010,morgan-state,north-carolina-at,81,67,False
5911,2010,morgan-state,north-carolina-at,84,57,True
5913,2010,morgan-state,south-carolina-state,68,61,True
5914,2010,west-virginia,morgan-state,77,50,True
5915,2010,oklahoma,mount-st-marys,95,71,False
5918,2010,mount-st-marys,niagara,64,74,False
5919,2010,navy,mount-st-marys,56,65,False
5921,2010,robert-morris,mount-st-marys,63,57,False
5922,2010,saint-francis-pa,mount-st-marys,73,66,False
5923,2010,old-dominion,mount-st-marys,64,38,False
5924,2010,pittsburgh,mount-st-marys,66,48,False
5926,2010,mount-st-marys,vermont,69,71,False
5927,2010,siena,mount-st-marys,79,76,False
5928,2010,quinnipiac,mount-st-marys,64,63,False
5929,2010,sacred-heart,mount-st-marys,65,69,False
5930,2010,mount-st-marys,st-francis-ny,58,61,False
5932,2010,st-francis-ny,mount-st-marys,63,60,False
5934,2010,mount-st-marys,sacred-heart,64,52,False
5935,2010,mount-st-marys,quinnipiac,61,56,False
5936,2010,mount-st-marys,wagner,69,44,False
5937,2010,wagner,mount-st-marys,50,66,False
5941,2010,mount-st-marys,bryant,74,45,False
5942,2010,mount-st-marys,saint-francis-pa,67,51,False
5943,2010,mount-st-marys,robert-morris,63,61,False
5944,2010,mount-st-marys,saint-francis-pa,65,50,False
5945,2010,robert-morris,mount-st-marys,80,62,False
5947,2010,murray-state,missouri-st. louis,92,54,False
5949,2010,murray-state,north carolina central,84,61,True
5951,2010,murray-state,tennessee wesleyan,108,49,False
5957,2010,western-kentucky,murray-state,83,72,False
5958,2010,southern illinois-edwardsville,murray-state,51,82,False
5959,2010,murray-state,tennessee-martin,83,59,False
5960,2010,tennessee-state,murray-state,59,80,False
5964,2010,murray-state,tennessee-tech,88,66,False
5966,2010,southeast-missouri-state,murray-state,61,80,False
5967,2010,murray-state,southern illinois-edwardsville,86,49,False
5968,2010,tennessee-martin,murray-state,45,77,False
5969,2010,murray-state,tennessee-state,76,54,False
5971,2010,tennessee-tech,murray-state,62,94,False
5973,2010,murray-state,southeast-missouri-state,80,68,False
5977,2010,murray-state,tennessee-state,84,51,False
5980,2010,murray-state,vanderbilt,66,65,True
5982,2010,radford,navy,76,65,False
5986,2010,navy,towson,87,70,False
5988,2010,navy,quinnipiac,65,62,False
5989,2010,navy,pennsylvania,73,67,False
5992,2010,wofford,navy,73,62,False
5993,2010,seton-hall,navy,94,56,False
6012,2010,nebraska,south carolina upstate,76,49,False
6013,2010,saint-louis,nebraska,69,55,False
6014,2010,nebraska,texas-christian,90,77,False
6016,2010,southern-california,nebraska,48,51,False
6017,2010,nebraska,texas-pan-american,81,53,False
6020,2010,nebraska,oregon-state,50,44,False
6022,2010,nebraska,tulsa,74,70,True
6024,2010,nebraska,southern-utah,94,61,False
6026,2010,nebraska,southeastern-louisiana,77,59,False
6027,2010,texas-am,nebraska,64,53,False
6032,2010,nebraska,oklahoma,63,46,False
6036,2010,texas,nebraska,91,51,False
6040,2010,nebraska,texas-tech,83,79,False
6042,2010,oklahoma-state,nebraska,74,55,False
6044,2010,texas-am,nebraska,70,64,True
6045,2010,nevada-las-vegas,pittsburg state,91,52,False
6046,2010,nevada-las-vegas,nevada,88,75,False
6047,2010,nevada-las-vegas,southern-illinois,78,69,False
6051,2010,santa-clara,nevada-las-vegas,63,66,False
6053,2010,southern-utah,nevada-las-vegas,59,77,False
6054,2010,nevada-las-vegas,weber-state,72,63,False
6055,2010,nevada-las-vegas,south carolina upstate,88,58,False
6056,2010,nevada-las-vegas,southern-methodist,67,53,True
6058,2010,southern-california,nevada-las-vegas,67,56,True
6060,2010,new-mexico,nevada-las-vegas,62,74,False
6061,2010,nevada-las-vegas,san-diego-state,76,66,False
6062,2010,nevada-las-vegas,utah,69,73,False
6064,2010,texas-christian,nevada-las-vegas,70,79,False
6066,2010,wyoming,nevada-las-vegas,50,78,False
6068,2010,nevada-las-vegas,new-mexico,66,76,False
6069,2010,san-diego-state,nevada-las-vegas,68,58,False
6070,2010,utah,nevada-las-vegas,66,61,False
6072,2010,nevada-las-vegas,texas-christian,78,62,False
6074,2010,nevada-las-vegas,wyoming,74,56,False
6075,2010,nevada-las-vegas,utah,73,61,False
6077,2010,nevada-las-vegas,san-diego-state,45,55,False
6078,2010,northern-iowa,nevada-las-vegas,69,66,True
6082,2010,virginia-commonwealth,nevada,85,76,False
6083,2010,north-carolina,nevada,80,73,False
6084,2010,pacific,nevada,61,58,False
6085,2010,nevada,fresno pacific,89,67,False
6086,2010,nevada,south-dakota-state,92,72,False
6088,2010,nevada,wagner,74,61,False
6090,2010,nevada,tulsa,99,68,True
6091,2010,nevada,portland,78,69,False
6093,2010,new-mexico-state,nevada,67,77,False
6094,2010,nevada,san-jose-state,96,67,False
6095,2010,nevada,utah-state,72,79,False
6100,2010,utah-state,nevada,76,65,False
6105,2010,san-jose-state,nevada,79,83,False
6107,2010,nevada,new-mexico-state,100,92,False
6110,2010,new-mexico-state,nevada,80,79,True
6111,2010,wichita-state,nevada,70,74,False
6112,2010,rhode-island,nevada,85,83,False
6113,2010,new-hampshire,suffolk,91,45,False
6117,2010,pittsburgh,new-hampshire,47,32,False
6123,2010,santa-clara,new-hampshire,71,68,False
6125,2010,stony-brook,new-hampshire,69,63,False
6130,2010,new-hampshire,vermont,75,56,False
6136,2010,vermont,new-hampshire,85,76,False
6140,2010,new-hampshire,stony-brook,77,55,False
6142,2010,vermont,new-hampshire,57,38,True
6143,2010,saint-marys-ca,new-mexico-state,100,68,False
6144,2010,new-mexico-state,new-mexico,87,97,False
6145,2010,new-mexico-state,panhandle state,83,73,False
6147,2010,new-mexico-state,north-carolina-at,84,68,False
6148,2010,new-mexico-state,texas-el-paso,58,79,False
6149,2010,new-mexico,new-mexico-state,75,58,False
6150,2010,texas-el-paso,new-mexico-state,80,87,False
6151,2010,ucla,new-mexico-state,100,68,False
6152,2010,pepperdine,new-mexico-state,72,78,False
6154,2010,new-mexico-state,texas-southern,79,75,False
6155,2010,new-mexico-state,prairie-view,95,76,False
6156,2010,new-mexico-state,utah-state,55,52,False
6162,2010,san-jose-state,new-mexico-state,93,84,False
6164,2010,new-mexico-state,san-jose-state,94,82,False
6168,2010,pacific,new-mexico-state,78,84,False
6172,2010,utah-state,new-mexico-state,81,63,False
6173,2010,new-mexico-state,san-jose-state,90,69,True
6175,2010,new-mexico-state,utah-state,69,63,True
6179,2010,new-mexico,nicholls-state,83,59,False
6185,2010,san-diego,new-mexico,78,82,False
6186,2010,new-mexico,texas-am,84,81,True
6187,2010,new-mexico,northern-arizona,96,57,False
6189,2010,oral-roberts,new-mexico,75,66,False
6190,2010,new-mexico,texas-tech,90,75,False
6192,2010,san-diego-state,new-mexico,74,64,False
6194,2010,new-mexico,utah,74,57,False
6195,2010,wyoming,new-mexico,68,70,False
6199,2010,texas-christian,new-mexico,57,73,False
6200,2010,new-mexico,san-diego-state,88,86,False
6202,2010,utah,new-mexico,65,68,False
6203,2010,new-mexico,wyoming,83,61,False
6207,2010,new-mexico,texas-christian,73,66,False
6209,2010,san-diego-state,new-mexico,72,69,True
6211,2010,washington,new-mexico,82,64,True
6213,2010,new-orleans,southern-new orleans,74,65,False
6214,2010,new-orleans,texas-state,67,55,False
6215,2010,new-orleans,mobile,65,51,False
6216,2010,north-carolina-state,new-orleans,69,52,False
6217,2010,tulane,new-orleans,50,51,False
6218,2010,new-orleans,houston baptist,79,67,False
6219,2010,southern,new-orleans,78,73,False
6221,2010,troy,new-orleans,78,76,False
6222,2010,southern-mississippi,new-orleans,78,58,True
6223,2010,north-florida,new-orleans,64,49,True
6228,2010,north-texas,new-orleans,71,57,False
6233,2010,western-kentucky,new-orleans,76,56,False
6234,2010,new-orleans,south-alabama,51,59,False
6236,2010,new-orleans,north-texas,46,68,False
6241,2010,western-kentucky,new-orleans,83,58,True
6253,2010,niagara,st-bonaventure,77,71,False
6255,2010,niagara,norfolk-state,80,69,True
6258,2010,siena,niagara,83,65,False
6259,2010,saint-peters,niagara,90,86,False
6262,2010,niagara,saint-peters,65,74,False
6263,2010,niagara,rider,61,62,False
6267,2010,rider,niagara,70,62,False
6268,2010,niagara,siena,87,74,False
6280,2010,alaska-anchorage,nicholls-state,72,58,False
6281,2010,washington-state,nicholls-state,78,69,True
6282,2010,oklahoma,nicholls-state,81,60,True
6283,2010,nicholls-state,loyola (la),82,66,False
6284,2010,nicholls-state,southern-new orleans,94,66,False
6285,2010,nicholls-state,mobile,81,60,False
6288,2010,nicholls-state,northwestern-state,79,72,False
6289,2010,texas-san-antonio,nicholls-state,64,59,False
6290,2010,nicholls-state,stephen-f-austin,70,63,False
6291,2010,central arkansas,nicholls-state,64,50,False
6292,2010,northwestern-state,nicholls-state,99,98,False
6294,2010,nicholls-state,southeastern-louisiana,65,84,False
6295,2010,stephen-f-austin,nicholls-state,68,67,False
6296,2010,texas-am-corpus-christi,nicholls-state,71,46,False
6297,2010,nicholls-state,sam-houston-state,69,75,False
6298,2010,southeastern-louisiana,nicholls-state,76,63,False
6299,2010,nicholls-state,texas-state,66,63,False
6300,2010,nicholls-state,central arkansas,68,51,False
6302,2010,texas-arlington,nicholls-state,64,73,False
6304,2010,sam-houston-state,nicholls-state,62,57,True
6306,2010,njit,st. joseph's (ny),96,54,False
6308,2010,njit,wagner,56,51,False
6309,2010,stony-brook,njit,60,46,False
6310,2010,seton-hall,njit,93,53,False
6311,2010,njit,suny-cobleskill,78,40,False
6312,2010,njit,vermont,49,88,False
6313,2010,saint-peters,njit,65,54,False
6314,2010,rutgers,njit,71,62,False
6315,2010,virginia,njit,68,37,False
6316,2010,wagner,njit,56,65,False
6317,2010,njit,nyu-poly,67,31,False
6320,2010,yale,njit,79,48,False
6321,2010,texas-pan-american,njit,66,53,False
6322,2010,houston baptist,njit,75,62,False
6324,2010,njit,utah-valley,71,46,False
6326,2010,njit,houston baptist,58,62,False
6327,2010,njit,texas-pan-american,66,59,False
6328,2010,north dakota,njit,90,78,False
6329,2010,njit,south dakota,58,68,False
6330,2010,njit,north dakota,91,73,False
6331,2010,utah-valley,njit,65,57,False
6333,2010,south dakota,njit,83,49,False
6334,2010,njit,north dakota,70,57,True
6335,2010,houston baptist,njit,74,64,True
6340,2010,st-bonaventure,norfolk-state,98,71,True
6341,2010,southeast-missouri-state,norfolk-state,75,54,True
6343,2010,norfolk-state,north-carolina-at,84,93,False
6345,2010,texas-el-paso,norfolk-state,93,56,False
6352,2010,winston-salem,norfolk-state,82,70,False
6353,2010,south-carolina-state,norfolk-state,97,82,False
6360,2010,norfolk-state,winston-salem,74,50,False
6361,2010,norfolk-state,south-carolina-state,82,62,False
6364,2010,north-carolina-at,norfolk-state,66,67,False
6367,2010,tennessee,north-carolina-asheville,124,49,False
6373,2010,north-carolina-asheville,montreat,100,49,False
6374,2010,north-carolina-asheville,catawba,94,81,False
6375,2010,north-carolina-asheville,wofford,42,68,False
6376,2010,western-carolina,north-carolina-asheville,87,76,False
6377,2010,radford,north-carolina-asheville,82,74,False
6381,2010,virginia-military-institute,north-carolina-asheville,84,97,False
6383,2010,north-carolina-asheville,bluefield college (va),97,74,False
6384,2010,north-carolina-asheville,winthrop,66,53,False
6385,2010,north-carolina-asheville,presbyterian,99,89,False
6387,2010,north-carolina-asheville,radford,92,84,False
6391,2010,north-carolina-asheville,virginia-military-institute,114,97,False
6392,2010,presbyterian,north-carolina-asheville,66,69,False
6393,2010,winthrop,north-carolina-asheville,68,65,False
6397,2010,north-carolina-at,brevard,92,63,False
6399,2010,ohio,north-carolina-at,93,82,False
6400,2010,north-carolina-at,davis & elkins,67,53,False
6402,2010,texas-el-paso,north-carolina-at,81,66,False
6406,2010,northwestern,north-carolina-at,90,65,False
6408,2010,tennessee,north-carolina-at,99,78,False
6409,2010,tulane,north-carolina-at,78,54,False
6410,2010,north-carolina-at,carson-newman,81,74,False
6415,2010,south-carolina-state,north-carolina-at,58,67,False
6416,2010,winston-salem,north-carolina-at,59,57,False
6423,2010,north-carolina-at,south-carolina-state,87,69,False
6424,2010,north-carolina-at,winston-salem,74,79,False
6431,2010,virginia-tech,north-carolina-greensboro,59,46,False
6433,2010,south carolina upstate,north-carolina-greensboro,70,76,False
6435,2010,samford,north-carolina-greensboro,40,73,False
6437,2010,north-carolina-greensboro,princeton,50,65,False
6439,2010,richmond,north-carolina-greensboro,89,63,False
6440,2010,north-carolina-greensboro,wake-forest,60,75,False
6441,2010,north-carolina-greensboro,north-carolina-state,67,89,False
6443,2010,north-carolina-greensboro,wofford,62,79,False
6446,2010,western-carolina,north-carolina-greensboro,79,69,False
6449,2010,north-carolina-greensboro,samford,67,70,False
6452,2010,wofford,north-carolina-greensboro,77,59,False
6454,2010,north-carolina-greensboro,western-carolina,70,75,False
6460,2010,wofford,north-carolina-greensboro,59,47,True
6466,2010,north-carolina-state,northwestern,53,65,False
6470,2010,wake-forest,north-carolina-state,67,59,False
6472,2010,north-carolina-state,winthrop,68,52,False
6476,2010,north-carolina-state,virginia,62,70,False
6481,2010,north-carolina-state,north-carolina,63,77,False
6482,2010,north-carolina-state,north carolina central,77,42,False
6483,2010,virginia,north-carolina-state,59,47,False
6485,2010,north-carolina-state,virginia-tech,52,72,False
6486,2010,north-carolina,north-carolina-state,74,61,False
6488,2010,north-carolina-state,wake-forest,68,54,False
6490,2010,virginia-tech,north-carolina-state,71,59,False
6495,2010,south-florida,north-carolina-state,57,58,False
6499,2010,north-carolina-wilmington,penn-state,80,69,True
6501,2010,south-florida,north-carolina-wilmington,74,66,True
6502,2010,north-carolina-wilmington,virginia-military-institute,115,95,False
6506,2010,north-carolina-wilmington,wake-forest,69,80,False
6507,2010,richmond,north-carolina-wilmington,66,64,False
6508,2010,virginia-commonwealth,north-carolina-wilmington,91,57,False
6509,2010,william-mary,north-carolina-wilmington,61,62,False
6512,2010,north-carolina-wilmington,old-dominion,52,70,False
6513,2010,northeastern,north-carolina-wilmington,79,56,False
6514,2010,virginia,north-carolina-wilmington,69,67,False
6518,2010,north-carolina-wilmington,towson,53,58,False
6519,2010,north-carolina-wilmington,virginia-commonwealth,60,73,False
6521,2010,towson,north-carolina-wilmington,72,80,False
6523,2010,north-carolina-wilmington,northeastern,56,65,False
6524,2010,radford,north-carolina-wilmington,76,68,False
6526,2010,north-carolina-wilmington,william-mary,51,62,False
6527,2010,towson,north-carolina-wilmington,91,74,True
6529,2010,north-carolina,north carolina central,89,42,False
6530,2010,north-carolina,valparaiso,88,77,False
6531,2010,north-carolina,ohio-state,77,73,True
6532,2010,syracuse,north-carolina,87,71,True
6537,2010,north-carolina,presbyterian,103,64,False
6538,2010,texas,north-carolina,103,90,True
6540,2010,north-carolina,rutgers,81,67,False
6543,2010,north-carolina,virginia-tech,78,64,False
6546,2010,north-carolina,wake-forest,69,82,False
6548,2010,north-carolina,virginia,60,75,False
6549,2010,virginia-tech,north-carolina,74,70,False
6556,2010,wake-forest,north-carolina,68,77,False
6560,2010,north-carolina,william-mary,80,72,False
6563,2010,north-carolina,rhode-island,68,67,True
6565,2010,utah-valley,north-dakota-state,80,72,False
6566,2010,north-dakota-state,minot state,110,82,False
6570,2010,western-illinois,north-dakota-state,55,60,False
6572,2010,north-dakota-state,dickinson state (nd),90,83,False
6575,2010,wichita-state,north-dakota-state,69,57,False
6577,2010,north-dakota-state,oral-roberts,59,65,False
6578,2010,southern-utah,north-dakota-state,85,79,False
6580,2010,north-dakota-state,south-dakota-state,79,67,False
6581,2010,north-dakota-state,oakland,79,85,False
6584,2010,oral-roberts,north-dakota-state,71,57,False
6587,2010,north-dakota-state,southern-utah,79,59,False
6588,2010,south-dakota-state,north-dakota-state,85,90,False
6590,2010,oakland,north-dakota-state,88,81,False
6592,2010,north-dakota-state,western-illinois,63,59,False
6593,2010,oral-roberts,north-dakota-state,65,64,True
6594,2010,notre-dame,north-florida,86,65,False
6595,2010,north-florida,savannah-state,57,46,False
6600,2010,northwestern,north-florida,84,54,False
6604,2010,north-florida,southern-mississippi,53,46,True
6605,2010,north-florida,palm beach atlantic,66,59,False
6608,2010,florida gulf coast,north-florida,56,62,False
6609,2010,stetson,north-florida,44,54,False
6613,2010,north-florida,south carolina upstate,50,64,False
6614,2010,south carolina upstate,north-florida,53,55,False
6618,2010,north-florida,stetson,60,71,False
6619,2010,north-florida,florida gulf coast,68,65,False
6625,2010,north-texas,cameron,80,62,False
